2024-05-20 17:03:02,979: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:03:02
2024-05-20 17:03:02,982: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:03:02,984: root: INFO: Current backtesting datetime 2024-02-14 16:00:00-05:00
2024-05-20 17:03:02,985: root: INFO: Current backtesting datetime 2024-02-15 09:30:00-05:00
2024-05-20 17:03:02,987: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:03:02
2024-05-20 17:03:02,987: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:02,990: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:06,587: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:03:06
2024-05-20 17:03:06,590: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:03:06,593: root: INFO: Current backtesting datetime 2024-02-15 16:00:00-05:00
2024-05-20 17:03:06,593: root: INFO: Current backtesting datetime 2024-02-16 09:30:00-05:00
2024-05-20 17:03:06,595: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:03:06
2024-05-20 17:03:06,595: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:06,599: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:23,488: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:03:23
2024-05-20 17:03:23,491: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:03:23,494: root: INFO: Current backtesting datetime 2024-02-16 16:00:00-05:00
2024-05-20 17:03:23,494: root: INFO: Current backtesting datetime 2024-02-17 09:30:00-05:00
2024-05-20 17:03:23,496: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-05-20 17:03:23,500: root: INFO: Current backtesting datetime 2024-02-17 09:29:00-05:00
2024-05-20 17:03:23,503: root: INFO: Current backtesting datetime 2024-02-17 09:29:00-05:00
2024-05-20 17:03:23,503: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-20 17:03:23,506: root: INFO: Current backtesting datetime 2024-02-20 08:30:00-05:00
2024-05-20 17:03:23,507: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-05-20 17:03:23,510: root: INFO: Current backtesting datetime 2024-02-20 09:30:00-05:00
2024-05-20 17:03:23,510: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-05-20 17:03:23,513: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:03:23
2024-05-20 17:03:23,514: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:23,517: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:27,372: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:03:27
2024-05-20 17:03:27,375: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:03:27,378: root: INFO: Current backtesting datetime 2024-02-20 16:00:00-05:00
2024-05-20 17:03:27,378: root: INFO: Current backtesting datetime 2024-02-21 09:30:00-05:00
2024-05-20 17:03:27,380: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:03:27
2024-05-20 17:03:27,380: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:28,416: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:33,550: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:03:33
2024-05-20 17:03:35,955: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:03:35,956: root: INFO: Current backtesting datetime 2024-02-21 16:00:00-05:00
2024-05-20 17:03:35,956: root: INFO: Current backtesting datetime 2024-02-22 09:30:00-05:00
2024-05-20 17:03:35,957: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:03:35
2024-05-20 17:03:35,957: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:35,958: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:41,026: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:03:41
2024-05-20 17:03:42,448: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:03:42,448: root: INFO: Current backtesting datetime 2024-02-22 16:00:00-05:00
2024-05-20 17:03:42,448: root: INFO: Current backtesting datetime 2024-02-23 09:30:00-05:00
2024-05-20 17:03:42,448: root: INFO: MLTrader : Executing the on_trading_iteration lifecycle method at 2024-05-20 17:03:42
2024-05-20 17:03:42,448: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:03:42,591: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-05-20 17:05:05,491: alpaca.trading.stream: WARNING: trading stream websocket error, restarting  connection: no close frame received or sent
2024-05-20 17:05:07,821: alpaca.trading.stream: INFO: starting trading websocket connection
2024-05-20 17:05:35,811: root: INFO: MLTrader : Trading iteration ended at 2024-05-20 17:05:35
2024-05-20 17:06:34,138: root: INFO: MLTrader : Sleeping for 86400 seconds
2024-05-20 17:06:35,345: root: INFO: Current backtesting datetime 2024-02-23 16:00:00-05:00
2024-05-20 17:06:35,345: root: INFO: Current backtesting datetime 2024-02-24 09:30:00-05:00
2024-05-20 17:06:35,676: root: INFO: MLTrader : The market is not currently open, skipping this trading iteration
2024-05-20 17:06:36,506: root: INFO: Current backtesting datetime 2024-02-24 09:29:00-05:00
2024-05-20 17:06:36,506: root: INFO: Current backtesting datetime 2024-02-24 09:29:00-05:00
2024-05-20 17:06:36,506: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-05-20 17:06:36,646: root: INFO: Current backtesting datetime 2024-02-26 08:30:00-05:00
